省份,年份,区域,老龄化压力指数,资源保障指数,方向性错配指数,绝对错配指数,错配类型,65岁及以上人口占比,老年人口抚养比（%）,每千人床位数,每千人医师数,每千人护士数,基层床位占比,城乡卫技人员差,每千老年人床位数,每千老年人医师数,每千老年人护士数
广西,2013,西部,0.5356518956316072,0.44124702657501025,0.09440486905659695,0.09440486905659695,高压力—低保障,0.0929468251726706,13.42,3.957218347072501,1.37854576199535,2.004100612978229,0.3012563028800957,43.0,4257.507816669409,1483.1552981335046,2156.1797396039515
新疆,2013,西部,0.04375230393963128,0.6005095259594155,-0.5567572220197843,0.5567572220197843,低压力—高保障,0.0636772260273973,7.23,6.00984682713348,1.9073085339168492,2.4760612691466077,0.1922446750409612,74.0,9437.984664325246,2995.275788389752,3888.4565544379657
江苏,2013,东部,0.8696237630815228,0.46509448308123863,0.40452928000028415,0.40452928000028415,高压力—低保障,0.12254677532582499,16.47,4.49569091796875,1.75306396484375,2.1259521484375,0.20120178013342854,50.0,3668.5509724884173,1430.5263930305287,1734.8087232691832
江西,2013,中部,0.477812447866517,0.38944504380359796,0.08836740406291904,0.08836740406291904,低压力—低保障,0.0900297419683288,12.63,3.8940795352993733,1.31458891867739,1.747296693476318,0.27194648276811684,52.0,4325.325664788928,1460.1718164868716,1940.7994017032645
河北,2013,东部,0.48357771867220894,0.40585880207401637,0.07771891659819258,0.07771891659819258,低压力—低保障,0.0916601946560471,12.55,4.164338638858397,1.571761800219539,1.5302689352360044,0.2316332616137886,71.0,4543.23564823857,1714.7703058209086,1669.5021661019866
河南,2013,中部,0.4767764299553999,0.4101022252723312,0.06667420468306873,0.06667420468306873,低压力—低保障,0.0892673257131088,12.7,4.489815104982764,1.316577875274209,1.8440823148438317,0.24243270282217724,62.0,5029.628779753441,1474.870972953177,2065.797647809484
浙江,2013,东部,0.4402216583945412,0.4070411078007707,0.03318055059377051,0.03318055059377051,低压力—低保障,0.0919869534555712,11.66,3.977455048409405,2.029218533886584,2.2943464730290457,0.10171436519803873,46.0,4323.9338830049155,2205.985150781928,2494.2085663671787
海南,2013,东部,0.3507927173383437,0.34030235144653154,0.010490365891812181,0.010490365891812181,低压力—低保障,0.08147245906076599,11.15,3.489130434782609,1.4457608695652169,2.2708695652173914,0.18068535825545168,60.0,4282.588834320382,1774.5393796042176,2787.2849198324425
湖北,2013,中部,0.5603198486590305,0.5317528689670861,0.02856697969194444,0.02856697969194444,高压力—高保障,0.0990597576264104,13.18,4.970144877543982,1.665056916177992,2.205432907899276,0.2592228865700335,41.0,5017.319844742773,1680.861084334079,2226.366145793278
湖南,2013,中部,0.6854855439151311,0.47205436463294537,0.2134311792821857,0.2134311792821857,高压力—高保障,0.10570636918452,14.85,4.758939393939394,1.423939393939394,1.9044848484848482,0.2718965901493203,60.0,4502.036566625646,1347.0705738211286,1801.674641913391
甘肃,2013,西部,0.3274988829134576,0.4169947561634011,-0.08949587324994351,0.08949587324994351,低压力—低保障,0.0889212143963212,9.81,4.5748521876231765,1.43803705163579,1.614268821442649,0.23435346015991185,35.0,5144.837729310685,1617.2035676733674,1815.3922350271387
福建,2013,东部,0.3385768942393288,0.40819651966523396,-0.06961962542590516,0.06961962542590516,低压力—低保障,0.0816424810581739,10.89,4.019279279279279,1.594311454311454,2.057374517374517,0.206213296274712,65.0,4923.0244196221365,1952.7964285840806,2519.980395878153
西藏,2013,西部,0.26962351836074583,0.29728676277375116,-0.027663244413005328,0.027663244413005328,低压力—低保障,0.0516504854368932,13.09,3.470977917981072,1.153943217665615,0.7561514195583596,0.29082977369808233,114.0,6720.126420151324,2234.1381845781643,1463.9773724532154
贵州,2013,西部,0.5397786767801733,0.39287339100361635,0.14690528577655698,0.14690528577655698,高压力—低保障,0.0927867151011936,13.52,4.590418502202644,1.216106828193833,1.6152533039647579,0.2489143734555313,45.0,4947.279895830252,1310.6475715489462,1740.8238907942325
辽宁,2013,东北,0.5631814493745393,0.5602166054879205,0.002964843886618773,0.002964843886618773,高压力—高保障,0.102150092462256,12.87,5.540893470790378,2.114730813287514,2.3690492554410083,0.14388489208633093,35.0,5424.266720891822,2070.2191866041603,2319.184641282984
重庆,2013,西部,1.038984472323703,0.49614377519364483,0.5428406971300581,0.5428406971300581,高压力—高保障,0.132465731070496,18.62,4.896579209564929,1.3853204915310529,1.84191298571903,0.303182397786158,13.0,3696.4875141624766,1045.7953769143578,1390.4826333829653
陕西,2013,西部,0.49452253865063467,0.4632297291518779,0.03129280949875679,0.03129280949875679,高压力—低保障,0.0982841322473682,11.98,4.866955835962145,1.6018664563617242,2.3541272344900106,0.18472607068202807,45.0,4951.9243083030515,1629.8322218789472,2395.2261475585738
青海,2013,西部,0.21779986792348827,0.5347164255378787,-0.3169165576143904,0.3169165576143904,低压力—高保障,0.0715034598448312,9.72,5.171453590192645,1.984588441330998,2.012609457092819,0.19303058010769072,128.0,7232.452249744493,2775.513864137105,2814.70219967028
黑龙江,2013,东北,0.4068602751149578,0.48141616572743356,-0.07455589061247575,0.07455589061247575,低压力—高保障,0.0894126567880952,11.31,5.160474631751227,1.8590834697217682,2.017839607201309,0.15276214036144894,49.0,5771.5258858501065,2079.2173462955357,2256.7717811847565
上海,2014,东部,0.4901980831094108,0.575674431912601,-0.08547634880319022,0.08547634880319022,低压力—高保障,0.0968080323692492,12.07,4.7632752330766115,2.327725982975274,2.915646534252128,0.14551953025274444,40.0,4920.330592928827,2404.4760811755427,3011.7816289573457
云南,2014,西部,0.4318204490320835,0.4090853625950435,0.022735086437039975,0.022735086437039975,低压力—低保障,0.0872191661097116,12.06,4.833419299376746,1.3381904147861592,1.7799914033956594,0.21298449526231772,75.0,5541.694004843917,1534.2848074273847,2040.8259821661634
内蒙古,2014,西部,0.47067071931041427,0.5881429043390038,-0.11747218502858958,0.11747218502858958,低压力—高保障,0.093319142760389,12.1,5.267905267456103,2.148795426704778,2.316169865251123,0.1976575640836828,68.0,5645.0424978530355,2302.630910596913,2481.987935956762
北京,2014,东部,0.3429366309363693,0.762778305215573,-0.4198416742792037,0.4198416742792037,低压力—高保障,0.0854874134144281,10.52,5.058083832335329,3.4684016582220174,4.075909719023492,0.04097950114287275,83.0,5916.758538259451,4057.207394271961,4767.847752351789
吉林,2014,东北,0.5721484637419734,0.5391277251070153,0.033020738634958025,0.033020738634958025,高压力—高保障,0.101694915254237,13.1,5.33667676003028,2.096025738077214,2.173845571536714,0.15106918685059753,40.0,5247.732147363124,2061.091975775933,2137.614812011108
四川,2014,西部,1.1561403147787255,0.6087848886997681,0.5473554260789574,0.5473554260789574,高压力—高保障,0.13989490763482598,20.04,5.646836220665928,1.781889667035262,2.156530286275955,0.2798109644122229,42.0,4036.4844697607723,1273.7344748006187,1541.5359449003272
天津,2014,东部,0.763137374879959,0.4559983657443322,0.3071390091356268,0.3071390091356268,高压力—低保障,0.116801150435408,15.06,4.259552134359692,2.1698390482855143,2.209727081875438,0.1166439402651596,35.0,3646.840907372106,1857.7206133645514,1891.870990686376
宁夏,2014,西部,0.186074407958553,0.4408315433522332,-0.25475713539368017,0.25475713539368017,低压力—低保障,0.0677655677655678,9.54,4.794395280235989,1.9657817109144542,2.226548672566372,0.09536700916753828,65.0,7074.97249461851,2900.8562544845713,3285.6637168141583
安徽,2014,中部,0.6601036690852243,0.3887249519087672,0.2713787171764571,0.2713787171764571,高压力—低保障,0.104201111531643,14.53,4.202834750708687,1.3427547106886781,1.8592129398032353,0.23249908746091955,38.0,4033.387637551642,1288.6184139033107,1784.2544215458233
山东,2014,东部,0.7866636483229941,0.5912476455060703,0.19541600281692373,0.19541600281692373,高压力—高保障,0.11470762984601701,15.77,5.104312805872757,1.9962377650897232,2.505210032626427,0.23390481212709566,45.0,4449.845936774009,1740.2833340462735,2183.995987005755
山西,2014,中部,0.37193744771094184,0.5863578475335112,-0.21442039982256933,0.21442039982256933,低压力—高保障,0.0852293486564586,11.12,5.0295351473922905,2.173724489795918,2.2407879818594103,0.21471804871450956,74.0,5901.17750126811,2550.441278810823,2629.127192901063
广东,2014,东部,0.3502430652075997,0.3197532670478819,0.030489798159717807,0.030489798159717807,低压力—低保障,0.0827316588138255,10.99,3.5316476629819826,1.5328749238401949,2.032230829489076,0.14935268181717354,80.0,4268.798321727595,1852.827497741448,2456.412525297347
广西,2014,西部,0.5751460152387315,0.4732711773953292,0.10187483784340234,0.10187483784340234,高压力—低保障,0.0953558319738989,13.91,4.226415094339623,1.434360587002096,2.179350104821803,0.2961309523809524,43.0,4432.256535181289,1504.2190470266296,2285.492202950253
新疆,2014,西部,0.10609645008232653,0.6205131614280762,-0.5144167113457497,0.5144167113457497,低压力—高保障,0.0686910221941062,7.86,6.148645161290323,1.935440860215054,2.5716989247311832,0.19376591398752066,97.0,8951.162706409523,2817.6038125417767,3743.8646894263843
江苏,2014,东部,0.847413476327221,0.4895774621106705,0.3578360142165505,0.3578360142165505,高压力—低保障,0.120638738354746,16.26,4.737266030672624,1.807160970897235,2.279519381717184,0.19067380758769595,47.0,3926.819938005641,1497.9939242925116,1889.5417946216494
江西,2014,中部,0.5211944178272369,0.4183129956726218,0.10288142215461504,0.10288142215461504,低压力—低保障,0.0924078322573761,13.2,4.1680133928571435,1.385044642857143,1.878125,0.2624151836638515,59.0,4510.45467796313,1498.8390150734078,2032.4305355080828
河北,2014,东部,0.5130070322463253,0.4381239031411466,0.07488312910517869,0.07488312910517869,低压力—低保障,0.0932453721937771,12.94,4.409517957121398,1.6525194592380168,1.663867267513314,0.22637956823749106,78.0,4728.940271649937,1772.2267822620165,1784.3966176204026
河南,2014,中部,0.4544386172145627,0.43930824098321264,0.015130376231350051,0.015130376231350051,低压力—低保障,0.0875913346089145,12.46,4.762446863659926,1.3935199585277342,1.9815137376879208,0.2316377046967593,67.0,5437.121017648286,1590.9335834984643,2262.225763010871
浙江,2014,东部,0.4973744125022744,0.4371335021958983,0.06024091030637607,0.06024091030637607,低压力—低保障,0.0962249208025343,12.28,4.172427843803056,2.116638370118845,2.464193548387097,0.0939956705024496,58.0,4336.11980036378,2199.6779550096535,2560.868357006948
海南,2014,东部,0.2856315080229188,0.36909360311459527,-0.08346209509167646,0.08346209509167646,低压力—低保障,0.0765826180257511,10.45,3.6822649572649566,1.5087606837606842,2.391346153846154,0.1798874252886903,57.0,4808.22548535333,1970.1085215621115,3122.5703893304585
湖北,2014,中部,0.6180415455283187,0.593176114287138,0.02486543124118068,0.02486543124118068,高压力—高保障,0.10254807592141198,13.9,5.459078404401652,1.7865371389270983,2.477802613480055,0.25291338582677164,44.0,5323.433282731926,1742.1459377709007,2416.235108476268
湖南,2014,中部,0.729156078183719,0.5260352440329077,0.20312083415081128,0.20312083415081128,高压力—高保障,0.108723021582734,15.35,5.377174406292544,1.498381485403116,2.0609136288004843,0.26330224904004385,69.0,4945.755119766169,1378.1639468720118,1895.5632384004416
甘肃,2014,西部,0.31520603027684463,0.45126208666955725,-0.13605605639271262,0.13605605639271262,低压力—低保障,0.0893316495954352,9.52,4.8365073093638875,1.5261161596207031,1.796602133544054,0.2254680913635918,40.0,5414.102763429806,1708.371183709437,2011.1596972411212
福建,2014,东部,0.2655423181364426,0.424530624030291,-0.15898830589384844,0.15898830589384844,低压力—低保障,0.0758699735744532,10.14,4.176958174904943,1.631584283903676,2.1714575411913817,0.19844520909570884,65.0,5505.416672916043,2150.5006619022474,2862.077629512384
西藏,2014,西部,0.3486865648171121,0.3219160339361756,0.02677053088093645,0.02677053088093645,低压力—低保障,0.0549618320610687,14.25,3.670461538461538,1.226769230769231,0.8353846153846154,0.2850196998910219,107.0,6678.2008547008545,2232.0384615384623,1519.9358974358975
贵州,2014,西部,0.5318230001823872,0.41615011379662376,0.1156728863857634,0.1156728863857634,高压力—低保障,0.0922279792746114,13.43,4.954827304868099,1.241474027740005,1.8276856132716888,0.2288831927284304,80.0,5372.368931682826,1346.0926255832635,1981.704063828292
辽宁,2014,东北,0.8237920069418372,0.5761296431252311,0.2476623638166061,0.2476623638166061,高压力—高保障,0.12161938403797301,15.68,5.863079394217531,2.0930013767783393,2.428361633776962,0.13815344033375992,58.0,4820.8428620119585,1720.9439048999334,1996.6896337994601
重庆,2014,西部,1.162271541961892,0.5376515703660476,0.6246199715958445,0.6246199715958445,高压力—高保障,0.14124843034795598,20.0,5.276996385146237,1.454222806441012,2.061748274728886,0.2951818108220876,29.0,3735.9681605995283,1029.549711001129,1459.6610168692905
陕西,2014,西部,0.540760343757947,0.49600924090539633,0.044751102852550684,0.044751102852550684,高压力—高保障,0.10611458834858001,11.96,5.209615887117846,1.651789913770577,2.5403971779461716,0.1750496559195875,49.0,4909.424772025289,1556.6096419698174,2394.0131300336584
青海,2014,西部,0.1895545722789615,0.5518138617481511,-0.36225928946918956,0.36225928946918956,低压力—高保障,0.0710427918570835,9.22,5.730381944444446,1.9017361111111108,2.213541666666667,0.1726906413791014,139.0,8066.099029402209,2676.888198505523,3115.786427875245
黑龙江,2014,东北,0.4636248669307188,0.518533584931883,-0.05490871800116415,0.05490871800116415,低压力—高保障,0.0939238745574102,11.89,5.580293791574278,1.909423503325942,2.15410199556541,0.14552715099559446,52.0,5941.294285260103,2032.9479723058296,2293.455211165435
上海,2015,东部,0.9036574326127973,0.6085294698903378,0.29512796272245945,0.29512796272245945,高压力—高保障,0.12818620372450198,16.47,4.996460537021969,2.415296989422294,3.06899918633035,0.13923607435694918,43.0,3897.814578985715,1884.2097817431693,2394.1727714522603
云南,2015,西部,0.3893293158148073,0.4456946825345861,-0.05636536671977882,0.05636536671977882,低压力—低保障,0.0840603726990626,11.6,5.095367788977053,1.4197512331117308,2.000386017585245,0.20581067942777054,84.0,6061.557456113771,1688.96614126904,2379.701580370881
内蒙古,2015,西部,0.49690180864311406,0.6145723156528305,-0.11767050700971649,0.11767050700971649,低压力—高保障,0.095555863072815,12.35,5.487254098360657,2.2484426229508196,2.509139344262295,0.17925296327554913,73.0,5742.456738818095,2353.013777121633,2625.83504933684
北京,2015,东部,0.6192414659353549,0.811761464026155,-0.19251999809080012,0.19251999809080012,高压力—高保障,0.10654456109001599,13.45,5.098491773308957,3.675045703839122,4.324771480804388,0.039442427502129,84.0,4785.313976751389,3449.303902743751,4059.119899279073
吉林,2015,东北,0.671083818264984,0.5824363454674252,0.0886474727975588,0.0886474727975588,高压力—高保障,0.10914305583754,14.16,5.530042097206278,2.2607730577879828,2.32372751626483,0.1453287197231834,48.0,5066.7832733561845,2071.385156333863,2129.0658378886787
四川,2015,西部,0.9980348457930066,0.6340274887984529,0.36400735699455367,0.36400735699455367,高压力—高保障,0.12939358281485197,18.18,5.9633357735480725,1.8152269399707168,2.325549048316252,0.2674141441008276,46.0,4608.679691697657,1402.8724612781666,1797.2676833934313
天津,2015,东部,0.5715199866628309,0.49550422373583486,0.07601576292699602,0.07601576292699602,低压力—低保障,0.102941053599031,12.94,4.426198749131341,2.330298818624045,2.349131341209173,0.10990218705352237,40.0,4299.741059938991,2263.7215543770003,2282.016026724721
宁夏,2015,西部,0.24634822180810967,0.4752180552259325,-0.22886983341782285,0.22886983341782285,低压力—低保障,0.0736178000385282,10.03,4.9421052631578934,2.076023391812865,2.3589181286549707,0.09466335344929594,60.0,6713.193358904262,2820.001943451677,3204.276856168509
安徽,2015,中部,0.7677874014615362,0.4115310881560202,0.35625631330551605,0.35625631330551605,高压力—低保障,0.111832985473586,15.74,4.448594243886209,1.407752453834636,1.984744634836134,0.2191432471344964,40.0,3977.890981848937,1258.7989562052198,1774.739918129892
山东,2015,东部,0.8199211247182956,0.6074797743725987,0.2124413503456969,0.2124413503456969,高压力—高保障,0.11658957003794801,16.2,5.264230691262923,2.057500506790999,2.576221366308534,0.22373302988819124,51.0,4515.181494836546,1764.7380517153604,2209.6499416457373
山西,2015,中部,0.46350464743261727,0.6009719067074569,-0.13746725927483966,0.13746725927483966,低压力—高保障,0.0918785371498408,12.13,5.206280193236714,2.197044614947428,2.3684001136686557,0.20523009240812404,79.0,5666.481372843381,2391.2490153868703,2577.7512214916237
广东,2015,东部,0.22605333218479787,0.34911035968121507,-0.1230570274964172,0.1230570274964172,低压力—低保障,0.0737149945351812,9.62,3.730655934235314,1.5996489124850148,2.1758691556773417,0.14644245821340202,79.0,5060.918687926948,2170.045487450409,2951.732099279865
广西,2015,西部,0.6158741899100175,0.5029632203359913,0.11291096957402624,0.11291096957402624,高压力—低保障,0.0976317540118834,14.44,4.45822074412804,1.525233839118686,2.352982747869466,0.2839359395761941,50.0,4566.363463658966,1562.2313196719172,2410.058870378452
新疆,2015,西部,0.1324533186135133,0.6428417271527981,-0.5103884085392848,0.5103884085392848,低压力—高保障,0.0712861537791971,8.07,6.300335429769392,1.980125786163522,2.677987421383648,0.19299494885633856,105.0,8838.091404516163,2777.7144384823964,3756.6726207146617
江苏,2015,东部,0.9336248475473763,0.5231058186778663,0.41051902886950997,0.41051902886950997,高压力—低保障,0.12690681251373,17.21,4.974287432351173,1.892591701743837,2.4533734215273597,0.18398885912400995,57.0,3919.637830170075,1491.3239598851935,1933.208606324369
江西,2015,中部,0.5022372050516728,0.43901630570172656,0.06322089934994624,0.06322089934994624,低压力—低保障,0.0906168725160157,13.04,4.41108138238573,1.420379041248606,1.9973021181716832,0.25323877737733586,62.0,4867.836706244869,1567.4553775816605,2204.1172495979467
河北,2015,东部,0.6289645284616686,0.4729941903211889,0.15597033814047973,0.15597033814047973,高压力—低保障,0.10174186658728099,14.21,4.6575357385976845,1.753383253914227,1.8085364193328792,0.2192367054861793,70.0,4577.796628688879,1723.3645427667254,1777.5734611487546
河南,2015,中部,0.6109844814773933,0.47268471844029275,0.1382997630371005,0.1382997630371005,高压力—低保障,0.098509369618617,14.24,5.0471188537264196,1.474177919802082,2.116957014740748,0.2244593267037157,71.0,5123.491169689284,1496.4849795602402,2148.9905203298254
浙江,2015,东部,0.7279103449069959,0.49169691218703127,0.23621343271996464,0.23621343271996464,高压力—低保障,0.112651827866193,14.86,4.5531996658312455,2.2685380116959055,2.672431077694235,0.08586872360178928,65.0,4041.8338096027173,2013.7604996436085,2372.2926900649395
海南,2015,东部,0.4001776600460267,0.415107915164999,-0.014930255118972335,0.014930255118972335,低压力—低保障,0.0844232887934687,11.77,4.095026455026455,1.623915343915344,2.6097354497354504,0.16538322393922167,85.0,4850.588639166188,1923.5395435589526,3091.2506336016468
湖北,2015,中部,0.7468999496609774,0.6531984415668435,0.09370150809413391,0.09370150809413391,高压力—高保障,0.112338345773702,15.27,5.865760683760683,1.918683760683761,2.8218290598290596,0.2445016275823481,53.0,5221.5124260213515,1707.950875962532,2511.9019159436834
湖南,2015,中部,0.7808988570387294,0.6081455524673498,0.1727533045713796,0.1727533045713796,高压力—高保障,0.112233332923034,15.95,6.000755857898715,1.698442932728647,2.257671957671957,0.2607381282277365,72.0,5346.678835612803,1513.3141719077207,2011.5877332273435
甘肃,2015,西部,0.35242076400831923,0.48132016875445616,-0.12889940474613693,0.12889940474613693,低压力—低保障,0.0936415528215717,9.74,5.063139120095125,1.5911613158937767,1.893856520015854,0.22466984492300948,41.0,5406.936309292765,1699.2043253764043,2022.4531342666676
福建,2015,东部,0.45964054855345726,0.44100660330948527,0.018633945243971994,0.018633945243971994,低压力—低保障,0.0900567571919279,12.27,4.342545180722891,1.6573293172690757,2.270331325301205,0.19363378360413164,58.0,4822.009270740351,1840.3164503658454,2521.000529102665
西藏,2015,西部,0.34209356740282,0.3499629793106678,-0.00786941190784779,0.00786941190784779,低压力—低保障,0.0570762728601335,13.87,4.246363636363636,1.3318181818181822,0.9666666666666668,0.24263184186112896,83.0,7439.8054105064475,2333.4007549543885,1693.6401384083047
贵州,2015,西部,0.5722207640694643,0.45823709504382293,0.11398366902564139,0.11398366902564139,低压力—低保障,0.0947867212435384,13.92,5.297249190938511,1.3592502696871633,2.050485436893204,0.21433444318864486,89.0,5588.598404335696,1434.0091648436703,2163.26233252106
辽宁,2015,东北,0.9237948149731552,0.6104013210798964,0.31339349389325877,0.31339349389325877,高压力—高保障,0.12865365663081502,16.81,6.154587367450437,2.1722222222222216,2.558229598893499,0.1322166705370319,60.0,4783.8417722643235,1688.4263371196973,1988.4624082116877
重庆,2015,西部,1.045298894521571,0.5810443793630622,0.4642545151585089,0.4642545151585089,高压力—高保障,0.132921293401314,18.69,5.750781758957656,1.553387622149837,2.278631921824104,0.2758440999382608,32.0,4326.4563651174985,1168.652201916116,1714.2715538769944
陕西,2015,西部,0.5641639167932251,0.5304536885407218,0.03371022825250325,0.03371022825250325,低压力—低保障,0.10349438190808098,12.73,5.509230369214769,1.720540821632865,2.7123504940197605,0.16801566887698516,55.0,5323.216842927587,1662.448521274296,2620.770754907979
青海,2015,西部,0.236504723555425,0.5857730128911424,-0.34926828933571735,0.34926828933571735,低压力—高保障,0.0709740096713277,10.15,5.987175043327557,2.005545927209706,2.2866551126516463,0.16789208591443294,155.0,8435.728897174416,2825.7469692034497,3221.82038642156
黑龙江,2015,东北,0.6476511938184413,0.5656044194421357,0.08204677437630559,0.08204677437630559,高压力—高保障,0.108382753646418,13.79,6.0240861433833945,1.9956928308302633,2.293992632473789,0.14111670351380592,54.0,5558.159338741333,1841.338002299612,2116.56610973143
上海,2016,东部,0.9271493164467061,0.6387077056182106,0.2884416108284955,0.2884416108284955,高压力—高保障,0.12963146423618,16.76,5.235751925415483,2.5035265504661535,3.21738954195379,0.12929098988898008,49.0,4038.951466193647,1931.264577791772,2481.951091821287
云南,2016,西部,0.3885035927747943,0.49589063901660446,-0.10738704624181017,0.10738704624181017,低压力—低保障,0.0837547644552951,11.62,5.421317083600599,1.5279025016035916,2.265683130211674,0.2019285756541973,93.0,6472.846194313253,1824.2574157308084,2705.1393970799163
内蒙古,2016,西部,0.47916278368710113,0.6553301927549804,-0.17616740906787925,0.17616740906787925,低压力—高保障,0.09438872066616198,12.14,5.71576354679803,2.3397372742200333,2.7276272577996705,0.17811485535350052,79.0,6055.557810783116,2478.831429970657,2889.7809383886647
北京,2016,东部,0.7724546587176451,0.860393958756042,-0.0879393000383969,0.0879393000383969,高压力—高保障,0.117416721817781,15.17,5.332164009111617,3.839453302961275,4.468428246013668,0.037593663758853736,,4541.23052199209,3269.9374020335213,3805.614887586643
吉林,2016,东北,0.6688538805073101,0.6337513491653699,0.03510253134194019,0.03510253134194019,高压力—高保障,0.108520374809327,14.19,5.8899493572263335,2.38679392286716,2.56131671211531,0.1382320843943252,51.0,5427.505542231238,2199.397050609912,2360.217347770506
四川,2016,西部,1.109412688195298,0.6628115224129507,0.4466011657823472,0.4466011657823472,高压力—高保障,0.136962437191356,19.47,6.292631196218642,1.861604653981336,2.5164586110774447,0.2542348398031606,40.0,4594.421160472591,1359.2081830293437,1837.3348654431397
天津,2016,东部,0.7213973843128768,0.5315986627037963,0.1897987216090805,0.1897987216090805,高压力—低保障,0.11359803771270899,14.62,4.562162162162162,2.4556479556479562,2.500900900900901,0.10785028557540406,7.0,4016.057190794029,2161.6992732377325,2201.5353004826666
宁夏,2016,西部,0.2855360510046375,0.5229108630535793,-0.23737481204894173,0.23737481204894173,低压力—低保障,0.0778326861983763,10.3,5.224892086330935,2.2066187050359707,2.5998561151079143,0.08812271087489329,61.0,6712.979265567136,2835.0797239759204,3340.3140018597355
安徽,2016,中部,0.8057597779030896,0.43704832743568345,0.36871145046740617,0.36871145046740617,高压力—低保障,0.11466497617949901,16.15,4.669650256920272,1.49327034642798,2.0943146030167408,0.20800795115717727,39.0,4072.4294483873614,1302.289850119868,1826.4640806607385
山东,2016,东部,0.8255966288497039,0.6244732673042186,0.20112336154548527,0.20112336154548527,高压力—高保障,0.116517300872232,16.32,5.424586383234733,2.113767171362679,2.691055850797152,0.21257167362299767,55.0,4655.605942316762,1814.1230148135232,2309.576200832228
山西,2016,中部,0.39920183009628385,0.6280301406876657,-0.22882831059138187,0.22882831059138187,低压力—高保障,0.0869621481721126,11.45,5.398093340922027,2.252333523050654,2.621286283437678,0.19505611817237686,86.0,6207.405698210557,2590.015967168739,3014.2841897715252
广东,2016,东部,0.27399040029580307,0.37978334448757567,-0.1057929441917726,0.1057929441917726,低压力—低保障,0.07693226356303,10.18,3.906130332549547,1.6749832045683568,2.383212966073228,0.14103220091928914,79.0,5077.363061531766,2177.2181487888447,3097.8068962194
广西,2016,西部,0.5923120634886547,0.530072985407786,0.062239078080868704,0.062239078080868704,低压力—低保障,0.0969343855249895,14.06,4.621597694049825,1.6023471278567019,2.524233065678402,0.27709592775904235,47.0,4767.758797891576,1653.0224225165384,2604.0636168551973
新疆,2016,西部,0.08460673216113532,0.6710540969622246,-0.5864473648010893,0.5864473648010893,低压力—高保障,0.0723034961567072,7.01,6.462602965403623,2.039415156507414,2.785172981878089,0.19565106556541245,88.0,8938.161097212895,2820.6314561709178,3852.058517117396
江苏,2016,东部,1.0515173870197154,0.5683676690462403,0.48314971797347517,0.48314971797347517,高压力—高保障,0.135048807427087,18.56,5.286481326810644,2.0270731416298773,2.6389213697649447,0.1749198754119081,51.0,3914.496860451596,1500.9929967166102,1954.0501097647248
江西,2016,中部,0.5767935719159634,0.46646603964289046,0.1103275322730729,0.1103275322730729,低压力—低保障,0.0959664039817503,13.87,4.6507339857651235,1.4683274021352308,2.124532918149466,0.2496449016485172,65.0,4846.210541190585,1530.043162203368,2213.8298717053976
河北,2016,东部,0.7359162790003831,0.5093564562536655,0.2265598227467176,0.2265598227467176,高压力—低保障,0.109083665338645,15.44,4.88793220338983,1.866942372881356,1.9448406779661018,0.2133237166595004,62.0,4480.902056431161,1711.4774857312714,1782.889007193183
河南,2016,中部,0.6413809959051615,0.5052508835850439,0.13613011232011762,0.13613011232011762,低压力—低保障,0.100761167956077,14.57,5.333871957455512,1.5550828390263858,2.271660871343833,0.21474615853635154,76.0,5293.578930903829,1543.3354640194973,2254.500337207363
浙江,2016,东部,0.7792864109668902,0.535875916411026,0.24341049455586417,0.24341049455586417,高压力—低保障,0.11635455147231501,15.43,4.773880105401845,2.3882905138339914,2.874225955204216,0.08486562942008488,55.0,4102.873540394099,2052.5974133485047,2470.2307892855397
海南,2016,东部,0.37220635121304,0.44061910761452516,-0.06841275640148514,0.06841275640148514,低压力—低保障,0.0824889581709535,11.45,4.2135841170323936,1.700208986415883,2.768547544409613,0.16119432595972624,90.0,5108.058351640214,2061.135240540073,3356.264408955149
湖北,2016,中部,0.7980231412425949,0.6887876261308422,0.10923551511175267,0.10923551511175267,高压力—高保障,0.11574599060424401,15.87,6.126728971962618,1.988717077315208,2.9722684791843665,0.24323409825881,53.0,5293.253736028738,1718.1736204712122,2567.92348803431
湖南,2016,中部,0.8751013145950836,0.6642025014372006,0.21089881315788295,0.21089881315788295,高压力—高保障,0.118897225615076,17.01,6.426520754716981,1.8478943396226408,2.438203773584906,0.2531960719377485,76.0,5405.1057301559995,1554.1946669177207,2050.681806048589
甘肃,2016,西部,0.3956850764231492,0.5130157539087907,-0.11733067748564152,0.11733067748564152,低压力—低保障,0.0995446265938069,9.89,5.331190476190477,1.698134920634921,2.0051587301587297,0.2128831524570884,42.0,5355.578355770488,1705.9031499150449,2014.3314599398777
福建,2016,东部,0.598088356076155,0.45366448442589496,0.14442387165026,0.14442387165026,低压力—低保障,0.0994949805998645,13.87,4.351767928286852,1.7227589641434262,2.381499003984064,0.1876784518816481,59.0,4373.85675342579,1731.5033921879794,2393.587083112922
西藏,2016,西部,0.3269358947880212,0.36030677199945144,-0.03337087721143023,0.03337087721143023,低压力—低保障,0.04983865184654,14.43,4.251764705882353,1.409117647058824,1.127352941176471,0.2282789153292751,89.0,8531.058823529407,2827.359077443927,2262.005289885738
